kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_kepmag
7287677,K04815.01,,CANDIDATE,0.848,0,0,0,0,18.3721835,149.4627,0,,0.78,3.738,,152.5,0.012401,0.79779,LS+MCMC,1.12,0.132,88.15,657,43.96,24.2,5937,4.558,-0.42,0.83,0.908,,14.965
11709124,K00435.03,Kepler-154 b,CONFIRMED,0.884,0,0,0,0,33.0405509,161.22146,0,,0.431,3.3613,,577.4,0.022276,5.8464,LS+MCMC,2.36,0.1943,89.65,561,23.4,69.6,5688,4.415,-0.12,0.971,0.895,,14.534
10753922,K04816.01,,FALSE POSITIVE,0,0,0,1,0,18.2260472,133.5798,0,,0.378,3.664,,361.1,0.017325,2.6354,LS+MCMC,1.85,0.1344,89.4,648,41.67,35.9,5440,4.444,0.36,0.98,0.972,,15.418
2569516,K04945.01,,FALSE POSITIVE,0,1,0,1,0,45.5827119,138.6761,0,,0.253,3.193,,76.5,0.008166,10.97486,LS+MCMC,2.42,0.3045,89.86,957,198.31,106.4,7266,3.828,-0.08,2.715,1.807,,12.661
2570432,K04946.01,,FALSE POSITIVE,0.061,0,0,1,0,1.89140138,132.6124,0,,1.222,9.52,,557.6,0.246923,0.0113,LS+MCMC,25.67,0.0296,18.5,1377,849.6,1.288,5504,4.466,0.24,0.952,0.968,,17.159
2574543,K04947.01,,FALSE POSITIVE,0,0,1,1,1,6.70258007,134.37408,0,,1.237,4.632,,859,0.270334,0.01726,LS+MCMC,403.01,0.0881,68.98,2635,11398.6,3.45,4799,2.475,-0.18,13.652,2.031,,13.25
2578811,K04948.01,,FALSE POSITIVE,0,0,0,1,0,6.2095391,135.2715,0,,0.308,2.752,,47.9,0.006044,2.2107,LS+MCMC,30.47,0.0637,88.93,4585,104479.02,16.52,3861,1.06,-0.22,46.169,0.893,,11.989
2707916,K04950.01,,FALSE POSITIVE,0,0,0,0,1,1.89124738,132.6891,0,,0.452,4.697,,410,0.018599,0.12803,LS+MCMC,1.2,0.025,81,989,225.34,2.89,4615,4.66,-0.7,0.589,0.579,,16.341
2708270,K04951.01,,FALSE POSITIVE,0,0,1,1,1,1.89125883,132.687,0,,0.013,4.656,,274.5,0.014508,0.17376,LS+MCMC,23.6,0.0286,89.76,4480,95092.9,3.203,4449,2.031,-0.34,14.894,0.87,,13.982
2438264,K00440.02,Kepler-156 b,CONFIRMED,1,0,0,0,0,4.973455252,170.885791,0,,0.817,1.6519,,741.6,0.028304,2.28351,LS+MCMC,2.46,0.0536,86.75,867,133.55,14.4,5097,4.554,0.08,0.797,0.829,,14.172
5859725,K05207.01,,CANDIDATE,0.973,0,0,0,0,18.9828305,139.257,0,,0.021,6.303,,49.1,0.006377,0.65183,LS+MCMC,0.72,0.1431,89.95,707,59.15,23.16,5962,4.443,0.1,1.035,1.083,,13.048
5905728,K05209.01,,FALSE POSITIVE,0,0,0,1,0,7.87173698,132.35405,0,,0.001,2.619,,34.7,0.005301,3.7598,LS+MCMC,0.54,0.0724,90,862,130.96,23.09,5428,4.404,-0.1,0.94,0.816,,11.237
5946568,K05211.01,,CANDIDATE,0.992,0,0,0,0,3.5645249,134.4518,0,,0.188,2.062,,53.9,0.006634,3.32599,LS+MCMC,0.6,0.0447,89.18,1029,265.37,13.07,5435,4.578,0.07,0.824,0.937,,12.936
5963591,K05215.01,,FALSE POSITIVE,0,1,0,0,0,146.931518,190.4351,0,,0.99,23.78,,257,0.023326,0.00163,LS+MCMC,2.89,0.5495,85.38,395,5.78,12.3,6237,4.338,-0.2,1.135,1.02,,13.986
5980354,K05218.01,,FALSE POSITIVE,0,1,0,0,0,1.573020098,132.28063,0,,1.184,15.574,,292.2,0.19972,0.01324,LS+MCMC,31.6,0.029,9.73,2113,4693.57,1.201,6770,4.232,-0.12,1.449,1.313,,9.616
5981058,K05219.01,,FALSE POSITIVE,0.113,1,0,0,0,27.765596,132.0878,0,,0.069,19.49,,147.6,0.011039,0.03259,LS+MCMC,1.2,0.1847,89.64,605,31.66,10.99,5897,4.476,0.16,0.999,1.088,,15.197
5640085,K00448.01,Kepler-159 b,CONFIRMED,1,0,0,0,0,10.13958818,178.45074,0,,0.078,2.6446,,1155.9,0.030853,5.02511,LS+MCMC,1.68,0.0739,89.85,447,9.41,30.115,3893,4.758,-0.28,0.5,0.521,,14.902
8037038,K05466.01,Kepler-1631 b,CONFIRMED,1,0,0,0,0,4.09513876,131.67784,0,,0.97,2.462,,181.7,0.016601,0.07213,LS+MCMC,1.75,0.0511,75.96,1122,374.3,4,5858,4.495,0.1,0.963,1.056,,15.524
8043968,K05469.01,,FALSE POSITIVE,0,0,1,0,1,0.779615874,131.68006,0,,0.699,3.932,,81.5,0.008815,0.08118,LS+MCMC,0.83,0.0164,59.47,1847,2735.51,1.377,5764,4.548,-0.12,0.863,0.959,,15.292
8075618,K05471.01,,FALSE POSITIVE,0,0,1,0,0,8.780603773,137.923785,0,,1.127,3.16989,,90027.8,0.576032,3.12554,LS+MCMC,52.34,0.0812,87.23,775,85.17,23.355,5487,4.563,0,0.832,0.924,,15.674
8105398,K05475.01,Kepler-1632 b,CONFIRMED,0.999,0,0,0,0,224.150923,341.02756,0,,0.019,12.455,,348.6,0.017191,1.02941,LS+MCMC,2.41,0.6762,89.99,369,4.4,139.83,6072,4.133,-0.76,1.286,0.818,,13.093
8105398,K05475.02,,CANDIDATE,0.981,0,0,0,0,5.68325648,134.87698,0,,0.844,1.778,,44.6,0.006922,1.41961,LS+MCMC,0.97,0.0584,86.4,1257,589.92,13.43,6072,4.133,-0.76,1.286,0.818,,13.093
8105719,K05476.01,,CANDIDATE,1,0,0,0,0,148.179343,202.2788,0,,0.102,12.733,,466.6,0.019514,0.63196,LS+MCMC,2.52,0.5425,89.94,367,4.29,90.2,5635,4.278,0.14,1.183,0.967,,15.563
8108437,K05478.01,,FALSE POSITIVE,0,0,1,0,0,351.2878737,207.294303,0,,0.712,11.2066,,134634,0.385439,3.53498,LS+MCMC,38.47,0.9771,89.86,252,0.96,284.63,5911,4.519,-0.1,0.914,1.006,,15.703
9957668,K05744.01,,FALSE POSITIVE,0,0,1,0,0,30.69533113,155.7207691,0,,1.041,5.94855,,88771.2,0.494216,1.51717,LS+MCMC,69.4,0.185,88.59,737,69.65,42.277,6335,4.171,-0.74,1.286,0.894,,12.508
9962595,K05745.01,,FALSE POSITIVE,0,0,1,0,0,11.37444271,142.4558524,0,,0.978,2.30694,,27904.9,0.259038,3.89588,LS+MCMC,22.86,0.0933,88.12,687,52.84,29.868,5297,4.546,-0.06,0.808,0.838,,14.585
9993683,K05748.01,,CANDIDATE,0.989,0,0,0,0,29.9371143,145.1081,0,,0.321,4.435,,194.3,0.012571,2.56333,LS+MCMC,1.19,0.1758,89.63,501,14.87,49.5,5115,4.47,0.12,0.866,0.808,,14.489
10002266,K05750.01,,FALSE POSITIVE,0,0,0,1,1,12.71368909,136.9328,0,,0.196,1.875,,192.2,0.012715,15.9714,LS+MCMC,1.09,0.1014,89.78,700,56.78,51.5,5715,4.586,-0.4,0.782,0.872,,15.127
10004772,K05752.01,,CANDIDATE,0.996,0,0,0,0,1.391716834,132.09937,0,,0.233,1.421,,41,0.005552,3.87248,LS+MCMC,36.19,0.0234,88.18,8346,1150147.99,7.35,3749,0.833,-0.26,59.684,0.885,,13.71
10006096,K05753.01,,FALSE POSITIVE,0,0,1,0,0,70.51623381,142.8575773,0,,0.587,4.09296,,330180,0.612125,29.36026,LS+MCMC,52.74,0.3065,89.83,390,5.47,197.62,5511,4.531,-0.42,0.789,0.773,,15.284
5470960,K06007.01,,FALSE POSITIVE,0,1,0,1,1,12.4227918,141.7972,0,,0.979,27.29,,202.6,0.018364,0.00033,LS+MCMC,1.44,0.097,45.29,634,38.29,1.391,5279,4.62,-0.32,0.72,0.796,,15.955
10123064,K00472.01,Kepler-565 b,CONFIRMED,1,0,0,0,0,4.243748097,173.563074,0,,0.032,3.3603,,1409.7,0.034313,1.04797,LS+MCMC,3.16,0.0501,89.82,1063,301.46,9.9923,5873,4.554,-0.3,0.843,0.93,,15
5471068,K06008.01,,FALSE POSITIVE,0,1,0,1,1,12.426469,141.4649,0,,0.978,25.71,,180.5,0.017107,0.00036,LS+MCMC,1.66,0.1052,46.92,729,66.74,1.432,5691,4.544,0.07,0.887,1.003,,15.178
5471192,K06009.01,,FALSE POSITIVE,0,1,0,1,1,12.4262889,141.4617,0,,0.879,18.764,,94.2,0.010301,0.00237,LS+MCMC,1.23,0.111,70.89,864,131.83,2.68,6246,4.433,0.07,1.092,1.18,,14.285
5471217,K06010.01,,FALSE POSITIVE,0,1,0,1,1,12.424747,141.6151,0,,0.976,25.24,,139,0.014934,0.00037,LS+MCMC,1.35,0.1023,47.54,691,53.94,1.445,5514,4.569,-0.04,0.826,0.926,,14.418
5471769,K06011.01,,FALSE POSITIVE,0,1,0,1,1,12.4255705,141.5298,0,,0.984,28.88,,139.4,0.015196,0.00027,LS+MCMC,1.37,0.102,40.91,721,63.95,1.301,5742,4.564,-0.24,0.827,0.921,,14.961
5471770,K06012.01,,FALSE POSITIVE,0,1,0,1,1,12.426173,141.5013,0,,0.997,30.64,,115.1,0.018004,0.00021,LS+MCMC,2.67,0.1057,33.57,1006,242.41,1.197,6367,4.181,-0.42,1.357,1.019,,13.605
2161623,K06094.01,,FALSE POSITIVE,0,0,1,0,0,2.283466438,132.34883,0,,0.457,7.7999,,864260,1.165546,0.43124,LS+MCMC,218.79,0.0373,84.66,2014,3883.24,4.9168,6723,4.089,-0.24,1.719,1.327,,14.312
2707097,K06095.01,,FALSE POSITIVE,0,0,1,0,0,0.692807507,131.88094,0,,1.196,1.49242,,25338.3,0.425253,1.09701,LS+MCMC,46.44,0.0154,66.75,2057,4211.9,3.031,5780,4.438,0,1,1,,15.726
2719873,K06096.01,,FALSE POSITIVE,0,0,1,0,0,17.27929077,135.2741342,0,,0.496,5.07591,,164308,0.384903,2.4124,LS+MCMC,27.66,0.1141,89.16,556,22.63,33.642,5251,4.623,-0.78,0.658,0.663,,15.16
2997455,K06098.01,,FALSE POSITIVE,0,0,1,1,0,1.129848432,131.789871,0,,1.042,2.07578,,4658.5,0.154904,0.18884,LS+MCMC,120.13,0.0257,63.5,3553,37690.9,2.336,4846,2.984,0.16,7.102,1.775,,13.8
3003991,K06099.01,,FALSE POSITIVE,0,0,1,0,0,7.244778994,131.8598491,0,,0.522,3.3873,,99147.1,0.298437,2.65047,LS+MCMC,25.68,0.0701,88.46,818,105.76,19.446,5530,4.586,-0.22,0.788,0.882,,13.926
3229028,K06100.01,,FALSE POSITIVE,0,0,1,0,1,0.730964241,132.19448,0,,0.459,2.483,,44,0.006188,0.34309,LS+MCMC,0.99,0.0164,77.58,2467,8801.05,2.132,5929,4.152,0.12,1.463,1.107,,13.036
3230787,K06101.01,,FALSE POSITIVE,0,0,1,0,0,17.73402024,143.9226707,0,,0.837,7.27595,,186680,0.551115,0.8672,LS+MCMC,93.52,0.1316,88.03,892,149.48,24.3384,5883,4.04,-0.28,1.554,0.966,,12.553
10385682,K06223.01,,FALSE POSITIVE,0,0,1,0,0,3.103730697,132.8744585,0,,0.539,6.93402,,369228,0.631891,0.30417,LS+MCMC,75.28,0.0436,84.24,1340,763.25,5.37043,6075,4.422,0.16,1.091,1.149,,15.001
12316431,K00485.01,,FALSE POSITIVE,0,0,1,1,1,17.90766147,175.55977,0,,0.978,5.396,,1089.3,0.045085,0.04919,LS+MCMC,4.89,0.1368,84.04,731,67.59,9.41,6153,4.471,-0.14,0.993,1.065,,14.162
10483644,K06225.01,,FALSE POSITIVE,0,0,1,0,0,5.110771787,133.315344,0,,0.878,2.48392,,50681,0.276346,2.25257,LS+MCMC,26.98,0.0576,86.55,1048,284.85,14.6,6029,4.523,-0.3,0.894,0.972,,13.985
10601549,K06226.01,,FALSE POSITIVE,0,1,0,0,0,1.463773705,132.807589,0,,0.838,1.9123,,64776,0.298682,1.80624,LS+MCMC,21.79,0.0218,81.83,1329,739.19,5.89,5446,4.599,-1.04,0.668,0.646,,13.318
10614158,K06227.01,,FALSE POSITIVE,0,1,0,0,0,4.46255312,133.64977,0,,0.004,14.0957,,22720,0.133443,0.02133,LS+MCMC,52.74,0.0513,89.93,1795,2458.34,2.8212,4847,3.277,-0.12,3.619,0.905,,14.673
10717220,K06228.01,Kepler-1644 b,CONFIRMED,1,0,0,0,0,21.0907909,133.96316,0,,0.832,4.751,,417.6,0.021087,0.34445,LS+MCMC,1.88,0.142,87.63,606,31.86,20.08,5723,4.546,-0.36,0.818,0.857,,14.223
10728219,K06229.01,,FALSE POSITIVE,0,0,1,0,0,3.371796653,134.876289,0,,3.219,3.4421,,366901,3.075391,11.47624,LS+MCMC,306.28,0.042,80.26,1155,419.47,19.04,5615,4.455,-0.16,0.912,0.865,,15.909
3440230,K06334.01,,FALSE POSITIVE,0,0,1,0,0,2.881100027,134.238752,0,,0.829,9.43866,,662832,1.213101,0.28558,LS+MCMC,446.29,0.0496,80.47,2946,17809.19,5.0041,8104,3.675,-0.34,3.369,1.957,,13.636
3441340,K06335.01,,FALSE POSITIVE,0,0,1,1,0,0.806277023,131.78567,0,,0.697,7.275,,70.8,0.008208,0.03384,LS+MCMC,0.89,0.0174,48.46,2046,4119.09,1.052,6122,4.471,-0.1,0.996,1.07,,13.614
3448323,K06336.01,,FALSE POSITIVE,0,1,0,1,1,0.513482156,131.75477,0,,0.004,2.732,,91.6,0.008629,0.27876,LS+MCMC,0.83,0.0121,89.85,2072,4335.56,1.572,5495,4.495,-0.02,0.882,0.887,,15.63
3458919,K06337.01,,FALSE POSITIVE,0,0,1,1,0,0.892061734,131.815603,0,,1.079,2.24307,,75590,0.50075,0.93714,LS+MCMC,46.75,0.0173,71.52,1724,2090.54,3.4034,5561,4.512,-0.16,0.855,0.866,,13.815
3542573,K06338.01,,FALSE POSITIVE,0,0,1,0,1,3.471399214,133.7510303,0,,1.014,5.07707,,92284.9,0.485917,0.30566,LS+MCMC,89.62,0.0492,79.92,1558,1390.76,5.796,6026,4.101,0.28,1.689,1.315,,12.161
3559935,K00492.01,Kepler-576 b,CONFIRMED,1,0,0,0,0,29.9111886,194.71129,0,,0.041,6.6436,,942,0.027392,0.93119,LS+MCMC,2.9,0.179,89.93,541,20.31,35.31,5275,4.397,0.18,0.969,0.855,,14.424
3543270,K06339.01,,FALSE POSITIVE,0,0,1,0,0,4.176929219,133.197382,0,,0.984,5.2003,,70355,0.405528,0.26657,LS+MCMC,31.35,0.0467,80.96,938,183.08,6.26,5462,4.628,-0.5,0.708,0.799,,15.22
4768756,K06451.01,,FALSE POSITIVE,0,0,0,1,1,2.40440112,133.1975,0,,0.669,5.49,,27.1,0.005036,0.05968,LS+MCMC,0.42,0.0321,75.27,1172,447.52,2.63,5433,4.55,-0.4,0.769,0.766,,12.632
4769824,K06452.01,,FALSE POSITIVE,0,0,0,1,1,21.926779,135.5453,0,,0.542,10.05,,198.6,0.013288,0.11472,LS+MCMC,1.26,0.1514,87.83,618,34.52,14.29,5853,4.544,-0.18,0.868,0.961,,15.407
4773155,K06453.01,,FALSE POSITIVE,0,0,1,0,0,25.70600117,156.644215,0,,0.43,10.969,,464960,0.680543,0.70585,LS+MCMC,67.11,0.1669,89.15,579,26.55,29.1055,5642,4.498,-0.02,0.903,0.936,,13.592
4839180,K06456.01,,FALSE POSITIVE,0,0,1,0,0,4.426344495,134.231165,0,,0.668,5.84235,,276139,0.584886,0.56942,LS+MCMC,78.3,0.0534,85.43,1316,709.74,8.386,6228,4.277,-0.2,1.226,1.034,,13.501
4840263,K06457.01,,FALSE POSITIVE,0,0,1,0,0,0.957823876,132.414882,0,,0.992,3.7232,,104692,0.4996,0.32696,LS+MCMC,110.91,0.0197,66.74,2649,11612.14,2.512,5908,3.865,-0.28,2.033,1.103,,13.988
4840818,K06458.01,,FALSE POSITIVE,0,0,1,0,0,5.024768971,133.120142,0,,1.038,3.82433,,53046.4,0.390263,0.6142,LS+MCMC,42.15,0.0573,83.63,1159,425.9,9.359,6322,4.444,-0.44,0.989,0.99,,14.355
4847832,K06459.01,,FALSE POSITIVE,0,0,1,0,0,30.96021667,156.1595497,0,,0.58,15.4308,,340408,0.613905,0.2436,LS+MCMC,62.08,0.1813,88.56,527,18.3,23.1105,5291,4.423,0.06,0.926,0.828,,12.45
5462901,K06581.01,,FALSE POSITIVE,0,0,1,0,0,5.270733213,136.180853,0,,0.428,2.7822,,293637,0.512254,6.31874,LS+MCMC,37.93,0.0519,88.83,693,54.59,21.01,4348,4.601,0.07,0.678,0.669,,15.953
5466109,K06582.01,,CANDIDATE,0.786,0,0,0,0,2.43135542,133.92077,0,,0.12,1.401,,123.6,0.010274,7.55666,LS+MCMC,1.07,0.0357,89.48,1422,965.4,13.32,6231,4.488,-0.32,0.955,1.025,,15.225
5471010,K06583.01,,FALSE POSITIVE,0,1,0,1,1,12.4232158,141.7294,0,,0.245,17.67,,261.5,0.014676,0.01851,LS+MCMC,1.3,0.1015,87.36,685,51.91,5.33,5497,4.577,-0.1,0.809,0.907,,15.639
5471415,K06586.01,,FALSE POSITIVE,0,1,0,1,1,12.4257442,141.52382,0,,0.963,29.122,,936,0.035212,0.00049,LS+MCMC,8.43,0.1339,52.65,1551,1369.63,1.587,8691,4.072,0.07,2.193,2.069,,12.625
5471480,K06587.01,,FALSE POSITIVE,0,1,0,1,1,12.4254241,141.5418,0,,0.938,24.98,,378.9,0.022225,0.00074,LS+MCMC,2.17,0.1046,59.01,755,76.9,1.821,5853,4.529,-0.1,0.895,0.99,,15.71
5475712,K06588.01,,FALSE POSITIVE,0,0,1,0,0,2.991884392,134.175892,0,,0.496,7.5583,,123880,0.335774,0.12078,LS+MCMC,40.11,0.0419,82.6,1486,1154.88,3.8519,6596,4.4,-0.42,1.094,1.098,,13.28
9285568,K04241.01,Kepler-1575 b,CONFIRMED,0.992,0,0,0,0,2.55315031,132.44849,0,,0.32,1.849,,185.3,0.012589,3.03742,LS+MCMC,1.25,0.0366,88.19,1312,699.7,10.15,5970,4.521,-0.18,0.908,0.996,,15.424
9514372,K04242.01,,CANDIDATE,0.996,0,0,0,0,145.786556,215.0441,0,,0.133,4.891,,378,0.017576,10.79183,LS+MCMC,1.82,0.525,89.97,331,2.84,229.7,5578,4.44,0,0.95,0.905,,14.41
9777757,K04243.01,,FALSE POSITIVE,0,0,0,1,1,1.33254212,132.0554,0,,0.662,3.848,,37.4,0.005929,0.10678,LS+MCMC,1.45,0.0262,72.12,2694,12477.61,2.156,6613,3.87,-0.24,2.237,1.355,,13
5097454,K04244.01,,FALSE POSITIVE,0,0,1,1,1,1.288066288,133.273187,0,,1.378,6.4616,,10082.6,0.499342,0.05449,LS+MCMC,34.84,0.0199,35.12,1310,692,1.684,5233,4.625,-0.96,0.639,0.627,,15.313
12737015,K04245.01,,CANDIDATE,0.965,0,0,0,0,24.6683831,136.633,0,,0.751,8.556,,109.2,0.010372,0.10326,LS+MCMC,1.76,0.1786,87.12,788,91.32,14.92,6059,4.151,0.16,1.554,1.249,,13.572
3217264,K00401.02,Kepler-149 d,CONFIRMED,1,0,0,0,0,160.0191598,251.28261,0,,0.852,5.472,,1552.8,0.041725,1.77683,LS+MCMC,4.28,0.5642,89.64,306,2.08,134,5376,4.462,0.28,0.94,0.934,,14.001
5177859,K04246.01,Kepler-1576 b,CONFIRMED,0.364,1,0,0,0,6.98472143,135.99731,0,,0.451,2.724,,90.7,0.008855,2.14824,LS+MCMC,1.19,0.0726,88.54,1059,297.15,17.69,5839,4.279,0.12,1.227,1.044,,13.382
5040223,K04354.01,,FALSE POSITIVE,0,0,0,1,0,0.996023763,132.16613,0,,1.147,5.412,,98.3,0.156122,0.0304,LS+MCMC,18.36,0.0197,10.91,1991,3727.96,1.168,6110,4.387,-0.1,1.077,1.029,,14.705
8459663,K04356.01,Kepler-1593 b,CONFIRMED,0.976,0,0,0,0,174.510276,201.47056,0,,0.024,6.689,,1530,0.035188,5.45009,LS+MCMC,1.74,0.4836,89.99,186,0.28,206.3,4367,4.822,-1.46,0.452,0.496,,15.873
3550372,K04357.01,,CANDIDATE,1,0,0,0,0,0.681180633,131.63459,0,,0.31,0.8844,,156.4,0.011435,7.55313,LS+MCMC,2.97,0.0146,86.88,2782,14116.16,5.7,4939,3.635,-0.18,2.377,0.889,,15.069
7191646,K04358.01,,CANDIDATE,0.948,0,0,0,0,106.957467,224.9874,0,,0.705,7.006,,539.6,0.022719,1.06668,LS+MCMC,2.4,0.4483,89.53,394,5.7,86.4,6075,4.486,-0.12,0.969,1.048,,15.716
5351250,K00408.03,Kepler-150 e,CONFIRMED,1,0,0,0,0,30.8261043,153.01503,0,,0.943,5.914,,742.2,0.031848,0.09259,LS+MCMC,3.18,0.1858,86.76,544,20.68,16.69,5559,4.47,-0.02,0.914,0.899,,14.985
1575873,K04359.01,,CANDIDATE,1,0,0,0,0,0.629001455,131.55662,0,,0.365,1.263,,14.7,0.003604,2.25862,LS+MCMC,0.81,0.016,84.2,3375,30567.67,3.61,6739,3.948,-0.24,2.059,1.375,,11.283
10669994,K04360.01,Kepler-1594 b,CONFIRMED,0.995,0,0,0,0,2.71603664,132.35962,0,,0.44,1.744,,98.5,0.009258,3.25287,LS+MCMC,1.05,0.0396,87.67,1360,807.43,10.82,6011,4.452,0.14,1.041,1.119,,14.801
8509346,K07049.01,,FALSE POSITIVE,0,0,1,0,0,6.099032889,135.5223947,0,,0.891,4.82208,,55374.3,0.294356,0.38756,LS+MCMC,36.68,0.0641,84.4,1183,462.81,9.1341,6356,4.297,-0.58,1.141,0.941,,13.745
8517433,K07050.01,,FALSE POSITIVE,0.001,1,0,0,0,0.652956712,131.52361,0,,0.26,0.627,,50,0.006637,20.77696,LS+MCMC,0.76,0.0151,88.08,2146,4984.96,7.77,5812,4.419,0.22,1.055,1.065,,13.506
8526387,K07051.01,,FALSE POSITIVE,0.089,0,0,1,0,0.772803664,131.70354,0,,0.199,1.368,,290.2,0.015156,2.58892,LS+MCMC,1.11,0.0143,87.37,1365,826.03,4.34,4535,4.607,-0.16,0.668,0.659,,15.856
8543278,K07052.01,,FALSE POSITIVE,0,0,1,0,0,7.549299761,135.0113297,0,,0.899,2.46338,,44575.7,0.27158,3.11324,LS+MCMC,18.8,0.0669,87.56,690,53.74,21.089,5085,4.679,-0.58,0.634,0.699,,14.608
8552500,K07053.01,,FALSE POSITIVE,0,0,0,1,1,0.530972263,131.7212,0,,1.079,3.653,,48.6,0.086135,0.08699,LS+MCMC,9.32,0.0131,8.18,2373,7495,1.09,6185,4.472,-0.18,0.991,1.06,,15.016
8552540,K07054.01,,FALSE POSITIVE,0,1,0,0,0,0.530967171,131.725385,0,,0.84,3.8102,,378394,0.852795,0.72596,LS+MCMC,92.29,0.0128,67.68,2312,6728.14,2.212,5951,4.439,-0.14,0.991,0.983,,10.292
9291748,K07156.01,,FALSE POSITIVE,0,0,1,0,0,15.92699063,144.4526221,0,,1.368,11.5142,,394232,1.323478,0.58954,LS+MCMC,93.94,0.1066,86.06,566,24.16,19.921,5191,4.615,-0.84,0.65,0.635,,15.538
9301564,K07157.01,,CANDIDATE,0.55,0,0,0,0,23.9830523,136.7741,0,,0.096,8.77,,83.2,0.008278,0.30344,LS+MCMC,1.17,0.1582,89.74,718,62.83,20.97,5696,4.178,-0.1,1.292,0.916,,13.863
9328852,K07159.01,,FALSE POSITIVE,0,1,0,0,0,0.64585177,131.889136,0,,1.138,1.97644,,308504,1.010664,3.86401,LS+MCMC,51.1,0.0115,75.01,1234,543.24,4.4,4399,4.788,-1.56,0.463,0.48,,15.33
10554999,K00534.02,Kepler-179 b,CONFIRMED,1,0,0,0,0,2.735900074,171.0964,0,,0.189,1.9359,,428.9,0.018704,3.20543,LS+MCMC,1.56,0.0362,89,1075,315.95,10.82,5299,4.597,-0.14,0.766,0.856,,14.613
9328864,K07160.01,,FALSE POSITIVE,0,0,1,1,1,0.645850521,131.88911,0,,0.476,1.2082,,54.9,0.006914,2.2788,LS+MCMC,0.69,0.0136,82.58,1941,3366.81,3.69,5381,4.426,-0.1,0.911,0.806,,14.107
9334490,K07161.01,,FALSE POSITIVE,0,0,1,1,0,18.84497113,149.94759,0,,0.895,4.9442,,4143.4,0.070473,0.26757,LS+MCMC,5.35,0.1211,87,552,21.89,17.13,5220,4.578,-0.64,0.695,0.665,,15.695
9340411,K07162.01,,CANDIDATE,0.979,0,0,0,0,5.1581317,131.7314,0,,0.032,7.773,,37.9,0.005502,0.09587,LS+MCMC,2.02,0.0643,89.64,1642,1720.62,5.128,5155,3.511,-0.2,3.355,1.331,,13.031
10002049,K07270.01,,CANDIDATE,0.998,0,0,0,0,19.2532128,144.8407,0,,0.247,1.674,,219.3,0.013663,32.90162,LS+MCMC,1.42,0.1423,89.84,692,54.13,86.4,6060,4.495,-0.14,0.953,1.036,,15.362
10014702,K07271.01,,FALSE POSITIVE,0,0,0,0,1,1.34062901,132.0803,0,,0.531,3.076,,69.5,0.007869,0.26863,LS+MCMC,0.82,0.0241,79.62,1678,1876.57,2.94,6045,4.494,-0.12,0.955,1.038,,15.13
10019854,K07272.01,,CANDIDATE,0.763,0,0,0,0,14.1011023,133.4744,0,,0.071,4.513,,108.2,0.0096,1.32322,LS+MCMC,1.26,0.122,89.83,904,157.56,24.05,6534,4.365,-0.06,1.199,1.219,,15.105
10020423,K07273.01,,FALSE POSITIVE,0,0,1,0,0,7.448375935,137.694513,0,,0.35,4.23892,,152666,0.362978,1.89099,LS+MCMC,34.37,0.0706,88.87,871,136.18,17.7005,5636,4.489,-0.26,0.867,0.846,,15.178
10026136,K07274.01,,FALSE POSITIVE,0,1,0,0,0,9.080194398,136.8170208,0,,0.614,8.18777,,324573,0.618569,0.47339,LS+MCMC,76.4,0.0896,87.23,1013,248.49,12.7307,6461,4.396,-0.14,1.131,1.162,,15.163
11823054,K00543.02,Kepler-181 b,CONFIRMED,1,0,0,0,0,3.137845914,133.55689,0,,0.454,1.91,,305.7,0.016057,2.86669,LS+MCMC,1.5,0.0391,87.72,1041,277.64,11.43,5041,4.479,0.18,0.857,0.807,,14.707
10026457,K07275.01,,FALSE POSITIVE,0,0,1,0,0,9.93442075,132.874989,0,,1.117,7.8219,,55965,0.465854,0.15371,LS+MCMC,34.03,0.0817,83.09,679,50.35,9.2906,5382,4.654,-0.64,0.669,0.749,,15.39
10849244,K07381.01,,FALSE POSITIVE,0,0,1,0,0,24.26168383,147.2417593,0,,0.814,7.1617,,192283,0.544813,1.2633,LS+MCMC,58.48,0.1667,88.63,659,44.55,34.00141,6151,4.473,-0.18,0.983,1.048,,12.325
10857589,K07382.01,,FALSE POSITIVE,0,0,1,0,0,32.5325215,147.077355,0,,0.237,13.3991,,83468.4,0.266068,0.21976,LS+MCMC,24.35,0.1945,89.41,535,19.39,23.0803,5845,4.558,-0.28,0.838,0.926,,15.354
10867017,K07384.01,,FALSE POSITIVE,0,0,1,1,0,0.876941133,132.26899,0,,0.386,1.296,,73.5,0.007986,2.82494,LS+MCMC,0.85,0.0183,85.45,1938,3332.14,4.86,6018,4.485,-0.04,0.975,1.058,,14.978
10909274,K07385.01,,FALSE POSITIVE,0,0,1,0,0,39.23814157,148.651652,0,,0.459,6.07183,,439208,0.674816,6.17905,LS+MCMC,90.93,0.2432,89.67,656,43.69,79.523,6599,4.35,-0.04,1.234,1.248,,12.153
